latitude,longitude,avg_convenience_dist,avg_transit_distance,avg_school_distance
49.1257513,-122.5633709,,,
49.1417632,-122.6748375,2.6895100662277627,,2.6248558460655964
49.0810307,-122.6695491,2.791409672853859,,
49.1547443,-122.6662513,,,1.078575120129153
49.0807891,-122.6695566,2.8165735463912727,,
49.1082862,-122.6671739,1.1104715476700948,,1.0686677904751578
49.1409327,-122.6696824,2.46813948000235,,2.54407907377838
49.1421375,-122.6790991,2.868571144247881,,2.7593419685309435
49.1028786,-122.6721165,1.5198180200235696,,1.443723999996414
49.0505626,-122.6606516,,,
49.0513481,-122.6660518,,,
49.150526,-122.5069132,,,
49.0676886,-122.6620526,,,
49.0948,-122.663511,1.742029733782146,,2.0594130679766316
49.1338451,-122.6597996,1.5655181148673747,,
49.085059,-122.667309,2.3149751082043757,,2.7530955762712868
49.012113,-122.6192874,,,
49.106096,-122.668177,1.1867200736921664,,1.1127707597736565
49.102267,-122.667382,1.2819955558484544,,1.1363060770890914
49.089279,-122.647514,1.7683972455406942,,1.6768871108297128
49.1737379,-122.6063135,,,
49.1293052,-122.6555233,2.216884943743754,,2.5913405919499226
49.122806,-122.6629296,1.5584479233469661,,1.9998258704449157
49.1567148,-122.6620439,,,0.7209625795687559
49.1060225,-122.6498489,0.8534530940724822,,1.2884400258064261
49.1319812,-122.6568356,1.3714400864422547,,2.896070807776854
49.090945,-122.66965,1.818712634297694,,2.077331972363524
49.0504974,-122.6630155,,,
49.1466599,-122.6511993,,,1.7744193099141738
49.1659693,-122.5928148,,,
49.0589358,-122.6783668,,,
49.0671115,-122.6698368,,,
49.1031432,-122.6795572,1.9656214604010522,,1.968233977928539
49.0516783,-122.6674339,,,
49.1293715,-122.6525463,2.2539460160598863,,2.591741358299218
49.0558611,-122.6653917,,,
49.1265178,-122.6743636,2.325651989476158,,2.7594906180619097
49.100167,-122.665283,1.3143277682919743,,2.02505729207079
49.0396681,-122.6620366,,,
49.1209268,-122.6568249,1.3088058232751,,1.6772364866771552
49.1058877,-122.6496068,0.8671603023175023,,1.2861382579545417
49.091963,-122.67317,1.89312584117304,,2.1537289985781776
49.1466599,-122.6511993,,,1.7744193099141738
49.100704,-122.660288,1.068679936385075,,1.713929240027996
49.1578575,-122.6573121,,,0.487509189672578
49.1492577,-122.6772147,,,2.0696085853053736
49.11832,-122.675572,1.8228568000434577,,2.1406756195632655
49.0761675,-122.6490465,,,2.2286992014282117
49.1409157,-122.668789,2.447521018059865,,2.5225664013855607
49.0506066,-122.6643071,,,
49.1533957,-122.638251,,,1.6640749712291896
49.1574614,-122.6599514,,,0.5765229611332819
49.0501408,-122.663588,,,
49.121056,-122.6572328,1.3147758018737596,,1.6966721554762172
49.102308,-122.656427,0.8113274661071957,,1.4771203987637789
49.050645,-122.648768,,,
49.1342219,-122.6741609,1.9306090216580387,,
49.099374,-122.671044,1.6539567393269419,,1.516567241719318
49.0900744,-122.6266783,2.619808265466058,,1.3512941416720035
49.0435572,-122.6685729,,,
49.048473,-122.6628719,,,
49.097967,-122.655242,1.286944368170749,,1.5408687759620305
49.1209297,-122.6574872,1.2987106693662172,,1.6864514550051661
49.104039,-122.668016,1.235630425944559,,1.1238671501650717
49.0516804,-122.6660524,,,
49.039459,-122.6753966,,,
49.1746604,-122.6380409,,,1.9424230416848303
49.1084196,-122.6680917,1.1597199431420564,,1.137095902412694
49.161997,-122.634668,,,1.6057847099324638
49.0684501,-122.5642624,,,
49.1799075,-122.6722193,,,2.2710616773448553
49.1542917,-122.6446634,,,1.244384949430693
49.104067,-122.67507,1.6532713115513256,,1.629779767308843
49.0927742,-122.5697346,,,
49.1053184,-122.6639708,0.972911962550061,,0.8108369154555347
49.0563434,-122.460657,,,
49.091554,-122.669935,1.7760368869515435,,2.035496644383177
49.103587,-122.672786,1.5310556264198703,,1.4742811360894836
49.1487201,-122.6490998,,,1.59907032618712
49.0503128,-122.6670581,,,
49.1010896,-122.6710777,1.5495343737324054,,1.4349066767969714
49.0773035,-122.6594526,,,2.739475377104803
49.1265843,-122.6509456,1.9888941276949303,,2.2860849969861667
49.103726,-122.663125,0.9829445726333149,,1.8761679746463693
49.049512,-122.6513671,,,
49.0583485,-122.4663306,,,
49.1325805,-122.6558683,1.4484948239968554,,2.956397014380863
49.0513533,-122.6599822,,,
49.10326,-122.665034,1.1050427983372386,,0.937388393171274
49.1058877,-122.6496068,0.8671603023175023,,1.2861382579545417
49.106572,-122.6639252,0.950367698005851,,0.805231700084262
49.0763503,-122.6577741,,,2.697923351110195
49.094155,-122.661026,1.7543776843816679,,1.9535103258134763
49.1351402,-122.6690426,1.8460457011316473,,
49.1016238,-122.670184,1.4702672843115316,,1.352296225092473
49.1388992,-122.6532198,2.175245815199402,,2.6028757888229204
49.087783,-122.5649722,,,
49.1365155,-122.6695773,2.002454580783148,,2.9350835827355977
49.0985534,-122.6638723,1.390628830665209,,1.9665190301649602
49.091649,-122.675909,2.0590029075682783,,2.319028123862087
49.164316,-122.645466,,,0.8537344979463782
49.1547481,-122.6665263,,,1.0911621172465926
49.139811,-122.6693048,2.3409607760208773,,2.6507785389958984
49.1008871,-122.6467551,1.2526755289190061,,1.263746615452573
49.1634563,-122.6228233,,,2.470561359757099
49.1028786,-122.6721165,1.5198180200235696,,1.443723999996414
49.0534728,-122.6635098,,,
49.0589458,-122.6775723,,,
49.1265843,-122.6509456,1.9888941276949303,,2.2860849969861667
49.164572,-122.621184,,,2.599198677369178
49.1007945,-122.6740236,1.7322709946556485,,1.6462752256216417
49.0118189,-122.5314643,,,
49.0838619,-122.6413007,2.4952435091868166,,1.9227788226012021
49.105605,-122.6486747,0.9221979179193284,,1.287216786351734
49.1574614,-122.6599514,,,0.5765229611332819
49.101261,-122.670447,1.5049656648242145,,1.3851921923790698
49.092969,-122.653381,1.2722069021966687,,1.671318417091801
49.0317061,-122.6475876,,,
49.1208959,-122.657206,1.2995753948676356,,1.6788187479038734
49.101887,-122.660201,0.9618112892127691,,1.6922587843949515
49.1395645,-122.5834829,,,
49.104067,-122.67507,1.6532713115513256,,1.629779767308843
49.1018026,-122.6700309,1.4521049683772287,,1.3347367273224868
49.079937,-122.6431949,2.853393970947606,,2.3104739273820574
49.0700185,-122.5097028,,,
49.10124,-122.665348,1.239853839812351,,2.019150670965328
49.082391,-122.661895,2.4871875434763853,,2.6802143016797357
49.1263721,-122.6548212,1.902845167954549,,2.262468971198639
49.162145,-122.637923,,,1.3690838361515818
49.0720526,-122.6790486,,,
49.1729181,-122.5836107,,,
49.1468307,-122.6430231,,,1.9791390169088532
49.101709,-122.647918,1.1341419630203566,,1.2635332872700513
49.0475349,-122.6491895,,,
49.1028786,-122.6721165,1.5198180200235696,,1.443723999996414
49.103726,-122.663125,0.9829445726333149,,1.8761679746463693
49.0695724,-122.676338,,,
49.0573687,-122.5913436,,,
49.0756243,-122.5659053,,,
49.0743608,-122.6703005,,,
49.1584515,-122.652464,,,0.5256646218206447
49.1409157,-122.668789,2.447521018059865,,2.5225664013855607
49.104048,-122.676029,1.7133722061025134,,1.6992446391219729
49.12655,-122.6548153,1.9220988253450961,,2.282186287225391
49.1246539,-122.6703826,1.9948767995881316,,2.4276377493433
49.1058877,-122.6496068,0.8671603023175023,,1.2861382579545417
49.1381665,-122.5804635,,,
49.131613,-122.5836366,,,
49.103726,-122.663125,0.9829445726333149,,1.8761679746463693
49.1577906,-122.6579812,,,0.5005848469558098
49.0719585,-122.6600283,,,
49.1452154,-122.6550065,2.8481442828490517,,1.8924847590177056
49.1395877,-122.653132,2.2514706727846336,,2.527395308618974
49.1209669,-122.6558456,1.3311518324645342,,1.6709698110901494
49.0849941,-122.6374425,2.5141521349911606,,1.7688981762006613
49.1214245,-122.6569718,1.355152245835276,,1.7335911880654051
49.1010896,-122.6710777,1.5495343737324054,,1.4349066767969714
49.093834,-122.652117,1.7717376495187744,,1.5864917905962441
49.097967,-122.655242,1.286944368170749,,1.5408687759620305
49.0516728,-122.6679332,,,
49.1570398,-122.655635,,,0.582770593897305
49.068639,-122.6595355,,,
49.1239907,-122.6640799,1.7100126472133457,,2.1532425963337385
49.1190273,-122.476359,,,
49.0481645,-122.6686141,,,
49.102764,-122.67394,1.6329621732087907,,1.5756698185813276
49.117706,-122.676609,1.8545276414759029,,2.157781569458749
49.0706964,-122.648619,,,2.681143154578251
49.0515968,-122.6670655,,,
49.084227,-122.662858,2.302901640421968,,2.5933025204088924
49.1542917,-122.6446634,,,1.244384949430693
49.1049914,-122.639059,1.5286394688281435,,1.4090694530421866
49.0513483,-122.6658021,,,
49.1052174,-122.639135,1.5187227565831456,,1.4174367071140166
49.1483696,-122.6557072,,,1.5396779197544392
49.0999514,-122.5456771,,,
49.090751,-122.653044,1.5200402979699201,,1.7726594717746211
49.0637658,-122.6485735,,,
49.103726,-122.663125,0.9829445726333149,,1.8761679746463693
49.096562,-122.660945,1.4989231964617806,,1.8582618855611752
49.0400651,-122.6613142,,,
49.0517335,-122.666363,,,
49.0065155,-122.5648464,,,
49.099558,-122.654377,1.116563748938536,,1.4569390633670996
49.1240995,-122.4817261,,,
49.106096,-122.668177,1.1867200736921664,,1.1127707597736565
49.0616323,-122.6772928,,,
49.1265843,-122.6509456,1.9888941276949303,,2.2860849969861667
49.103726,-122.663125,0.9829445726333149,,1.8761679746463693
49.1470859,-122.6450606,,,1.883388926816251
49.125553,-122.4818445,,,
49.1234354,-122.6636667,1.6423730339773808,,2.0847150177769076
49.1212305,-122.656461,1.3440847793725712,,1.706286143030262
49.0717472,-122.6644627,,,
49.111621,-122.5066947,,,
49.051351,-122.6615088,,,
49.1018026,-122.6700309,1.4521049683772287,,1.3347367273224868
49.1048539,-122.6419676,1.3458242931826776,,1.3519319138325918
49.1047657,-122.6391527,1.5279704577759017,,1.397761868152525
49.1058877,-122.6496068,0.8671603023175023,,1.2861382579545417
49.1083962,-122.6680376,1.1567941640008081,,1.1326658305601307
49.039158,-122.6552246,,,
49.1547443,-122.6662513,,,1.078575120129153
49.0584308,-122.6770586,,,
49.2011661,-122.9093929,,,
49.202195,-122.91532,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.2035128,-122.9090548,,,
49.2011661,-122.9093929,,,
49.1927737,-122.9279715,,,
49.207233,-122.907217,,,
49.2011661,-122.9093929,,,
49.1993552,-122.9259248,,,
49.2150539,-122.8994523,,,
49.219853,-122.893962,,,
49.20101,-122.94328,,,
49.218236,-122.8976,,,
49.2118673,-122.919861,,,
49.222319,-122.92091,,,
49.2040637,-122.9095735,,,
49.2035128,-122.9090548,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.2081626,-122.9256607,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.224127,-122.909345,,2.8162507421026377,
49.202214,-122.956708,,,2.5689778306692315
49.2011661,-122.9093929,,,
49.2043,-122.930426,,,
49.224008,-122.909546,,2.833925784823001,
49.18767,-122.944063,,,
49.2011661,-122.9093929,,,
49.1840797,-122.9527731,,,
49.2035128,-122.9090548,,,
49.213209,-122.925968,,,
49.216265,-122.8994238,,,
49.1906294,-122.9273817,,,2.993231879987211
49.2016614,-122.9175344,,,
49.202634,-122.910939,,,
49.2252263,-122.8900324,,2.525121705265475,
49.199211,-122.91726,,,
49.224239,-122.909126,,2.7988529006902025,
49.2011661,-122.9093929,,,
49.1943369,-122.9222912,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.2030246,-122.9179965,,,
49.1995392,-122.9138931,,,
49.2110844,-122.9191619,,,
49.2213543,-122.9146544,,,
49.1998502,-122.913368,,,
49.202609,-122.915987,,,
49.2011661,-122.9093929,,,
49.195133,-122.9352296,,,
49.213565,-122.92105,,,
49.1874065,-122.9334478,,,2.8432928245130555
49.2013902,-122.9141236,,,
49.203624,-122.907624,,,
49.2011661,-122.9093929,,,
49.210126,-122.932881,,,
49.210942,-122.932749,,,
49.200466,-122.952228,,,2.946382177896074
49.189484,-122.940693,,,
49.200809,-122.9142855,,,
49.2048788,-122.9068532,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.2062746,-122.9090177,,,
49.1901554,-122.9280737,,,2.959888513869913
49.2045351,-122.9278272,,,
49.208245,-122.925443,,,
49.2081521,-122.9261487,,,
49.206117,-122.904211,,,
49.208353,-122.925601,,,
49.224345,-122.8912955,,2.610751815896981,
49.212584,-122.923831,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.219853,-122.893962,,,
49.2011661,-122.9093929,,,
49.208156,-122.925773,,,
49.205343,-122.908288,,,
49.2013902,-122.9141236,,,
49.208232,-122.913738,,,
49.2011661,-122.9093929,,,
49.2013902,-122.9141236,,,
49.2011661,-122.9093929,,,
49.2000165,-122.925326,,,
49.203891,-122.940008,,,
49.199358,-122.923213,,,
49.2011661,-122.9093929,,,
49.23001,-122.893968,,1.9677835383666196,
49.208692,-122.903362,,,
49.198452,-122.916128,,,
49.2011661,-122.9093929,,,
49.2019689,-122.9157737,,,
49.2011661,-122.9093929,,,
49.219853,-122.893962,,,
49.1948991,-122.9244393,,,
49.2013902,-122.9141236,,,
49.2011661,-122.9093929,,,
49.208917,-122.917084,,,
49.2048788,-122.9068532,,,
49.203341,-122.947864,,,
49.2013902,-122.9141236,,,
49.1993456,-122.9182427,,,
49.208328,-122.9306,,,
49.2126966,-122.9228181,,,
49.2014239,-122.9103824,,,
49.207579,-122.93884,,,
49.1940511,-122.9268798,,,
49.2024075,-122.9231493,,,
49.210231,-122.918768,,,
49.2177277,-122.9039557,,,
49.2013902,-122.9141236,,,
49.23001,-122.893968,,1.9677835383666196,
49.2080191,-122.9259119,,,
49.2025374,-122.9100919,,,
49.2011661,-122.9093929,,,
49.210126,-122.932881,,,
49.207948,-122.915065,,,
49.202034,-122.909216,,,
49.2110368,-122.9180508,,,
49.230143,-122.885967,,2.0613472339548804,
49.2011661,-122.9093929,,,
49.212584,-122.923831,,,
49.200937,-122.947402,,,
49.1995392,-122.9138931,,,
49.200217,-122.9262259,,,
49.200944,-122.946871,,,
49.200697,-122.947903,,,
49.2025374,-122.9100919,,,
49.2080369,-122.9212521,,,
49.2013902,-122.9141236,,,
49.2124997,-122.89776,,,
49.211563,-122.908428,,,
49.199596,-122.94901,,,
49.1943369,-122.9222912,,,
49.199579,-122.948815,,,
49.199538,-122.949128,,,
49.201227,-122.94695,,,
49.200809,-122.9142855,,,
49.200134,-122.946319,,,
49.2013902,-122.9141236,,,
49.198735,-122.921686,,,
49.198735,-122.921686,,,
49.210468,-122.92005,,,
49.208037,-122.9212517,,,
49.234193,-122.892919,,2.180904282862034,
49.2014239,-122.9103824,,,
49.220345,-122.910021,,,
49.2013902,-122.9141236,,,
49.2019689,-122.9157737,,,
49.230441,-122.891131,,1.9398508483214612,
49.224345,-122.8912955,,2.610751815896981,
49.1901554,-122.9280737,,,2.959888513869913
49.2035128,-122.9090548,,,
49.2155062,-122.8983924,,,
49.200205,-122.946158,,,
49.200401,-122.954272,,,2.8318862865648606
49.184584,-122.948218,,,
49.2013902,-122.9141236,,,
49.183618,-122.947287,,,
49.2040637,-122.9095735,,,
49.2025746,-122.9198849,,,
49.212181,-122.9368388,,,
49.205867,-122.9344777,,,
49.2011661,-122.9093929,,,
49.1943967,-122.9271281,,,
49.195266,-122.9217581,,,
49.1845594,-122.9504032,,,
49.2155135,-122.900157,,,
49.2011661,-122.9093929,,,
49.2108467,-122.9341255,,,
49.2011661,-122.9093929,,,
49.222225,-122.895253,,2.8316610139288185,
49.184022,-122.9370135,,,2.8282054001811536
49.213096,-122.922895,,,
49.198731,-122.922896,,,
49.188452,-122.94208,,,
49.19944,-122.94926,,,
49.2110844,-122.9191619,,,
49.223506,-122.899492,,2.7078402427549597,
49.208348,-122.914744,,,
49.212216,-122.920576,,,
49.207233,-122.907217,,,
49.199349,-122.949703,,,
49.2035128,-122.9090548,,,
49.2040637,-122.9095735,,,
49.198343,-122.914677,,,
49.2011661,-122.9093929,,,
49.211734,-122.934616,,,
49.2118673,-122.919861,,,
49.2016163,-122.9152434,,,
49.2081099,-122.9031221,,,
49.195266,-122.9217581,,,
49.213722,-122.922687,,,
49.2013908,-122.9132213,,,
49.20535,-122.905752,,,
49.210504,-122.935856,,,
49.198735,-122.921686,,,
49.205026,-122.906426,,,
49.2011661,-122.9093929,,,
49.1939825,-122.9385496,,,
49.2035128,-122.9090548,,,
49.221144,-122.921209,,,
49.2151513,-122.9020257,,,
49.2011661,-122.9093929,,,
49.219853,-122.893962,,,
49.208037,-122.9212517,,,
49.206916,-122.920974,,,
49.184864,-122.947528,,,
49.2038501,-122.9299688,,,
49.2159801,-122.900491,,,
49.210687,-122.924087,,,
49.187198,-122.947196,,,
49.183224,-122.9397076,,,2.73229182639506
49.195266,-122.9217581,,,
49.183514,-122.953964,,,
49.2013908,-122.9132213,,,
49.209114,-122.917312,,,
49.227626,-122.904884,,2.340903526875526,
49.1998502,-122.913368,,,
49.2035128,-122.9090548,,,
49.199375,-122.949499,,,
49.2035128,-122.9090548,,,
49.198516,-122.918937,,,
49.205012,-122.927902,,,
49.2011661,-122.9093929,,,
49.1926234,-122.9245111,,,
49.224345,-122.8912955,,2.610751815896981,
49.187171,-122.947156,,,
49.1809554,-122.9530943,,,
49.212584,-122.923831,,,
49.1993456,-122.9182427,,,
49.1998502,-122.913368,,,
49.2011661,-122.9093929,,,
49.19325,-122.930537,,,
49.200809,-122.9142855,,,
49.2082414,-122.9031165,,,
49.187823,-122.945775,,,
49.192891,-122.933041,,,
49.200652,-122.950836,,,
49.207241,-122.9253092,,,
49.2014239,-122.9103824,,,
49.204202,-122.907547,,,
49.181437,-122.950526,,,
49.208768,-122.91521,,,
49.2011661,-122.9093929,,,
49.183255,-122.942613,,,2.8815289556927497
49.202902,-122.915284,,,
49.2011661,-122.9093929,,,
49.203641,-122.909349,,,
49.210566,-122.935732,,,
49.198731,-122.922896,,,
49.2035194,-122.9416895,,,
49.183105,-122.94245,,,2.8613926564314487
49.1943967,-122.9271281,,,
49.234532,-122.898053,,2.0380898068380935,
49.214378,-122.925124,,,
49.2100473,-122.9009073,,,
49.2016163,-122.9152434,,,
49.2043,-122.930426,,,
49.2035128,-122.9090548,,,
49.183224,-122.9397076,,,2.73229182639506
49.199954,-122.947175,,,
49.199211,-122.91726,,,
49.198516,-122.918937,,,
49.1906294,-122.9273817,,,2.993231879987211
49.195266,-122.9217581,,,
49.2011661,-122.9093929,,,
49.212584,-122.923831,,,
49.2082401,-122.9143326,,,
49.1998502,-122.913368,,,
49.208204,-122.924443,,,
49.193214,-122.930662,,,
49.20858,-122.916618,,,
49.198735,-122.921686,,,
49.1995392,-122.9138931,,,
49.217341,-122.896005,,,
49.2011661,-122.9093929,,,
49.2132968,-122.8988318,,,
49.224345,-122.8912955,,2.610751815896981,
49.212216,-122.920576,,,
49.2011661,-122.9093929,,,
49.2011661,-122.9093929,,,
49.215267,-122.923714,,,
49.2011661,-122.9093929,,,
49.2011102,-122.913725,,,
49.183899,-122.94235,,,2.9187630916997023
49.204184,-122.921511,,,
49.230143,-122.885967,,2.0613472339548804,
49.2011661,-122.9093929,,,
49.218047,-122.919554,,,
49.199,-122.925155,,,
49.214708,-122.899363,,,
49.2177277,-122.9039557,,,
49.201933,-122.916765,,,
49.198731,-122.922896,,,
49.214075,-122.925833,,,
49.200809,-122.9142855,,,
49.1938371,-122.9367501,,,
49.205026,-122.906426,,,
49.209672,-122.929313,,,
49.189064,-122.943669,,,
49.227524,-122.897151,,2.2472473891678577,
49.1943369,-122.9222912,,,
49.2355054,-122.8940357,,2.0229423412890926,
49.213722,-122.922687,,,
49.2232244,-122.8921302,,2.72918703419003,
49.1948991,-122.9244393,,,
49.1995392,-122.9138931,,,
49.2049974,-122.9052749,,,
49.198731,-122.922896,,,
49.205784,-122.921586,,,
49.201128,-122.947096,,,
49.202215,-122.94107,,,
49.186839,-122.937312,,,2.938518637864956
49.1998502,-122.913368,,,
49.1901554,-122.9280737,,,2.959888513869913
49.1901554,-122.9280737,,,2.959888513869913
49.2013902,-122.9141236,,,
49.2151513,-122.9020257,,,
49.1989154,-122.9209124,,,
49.2155135,-122.900157,,,
49.2195653,-122.9119524,,,
49.1906294,-122.9273817,,,2.993231879987211
49.1840797,-122.9527731,,,
49.2049266,-122.9305028,,,
49.2013908,-122.9132213,,,
49.221815,-122.919487,,,
49.2177637,-122.8954198,,,
49.213722,-122.922687,,,
49.227129,-122.904294,,2.381305108387267,
49.2025746,-122.9198849,,,
49.2082384,-122.9029913,,,
49.2035128,-122.9090548,,,
49.224345,-122.8912955,,2.610751815896981,
49.2011102,-122.913725,,,
49.200809,-122.9142855,,,
49.218452,-122.920743,,,
49.195133,-122.9352296,,,
49.1910668,-122.9268081,,,
49.2013908,-122.9132213,,,
49.235407,-122.892907,,2.063066064121483,
49.2011661,-122.9093929,,,
49.2151513,-122.9020257,,,
49.2009606,-122.9154116,,,
49.223517,-122.897577,,2.693875443555065,
49.195266,-122.9217581,,,
49.1872901,-122.9332363,,,2.8244963275182613
49.2011661,-122.9093929,,,
49.2013305,-122.9147079,,,
49.20134,-122.946781,,,
49.1945529,-122.9278659,,,
49.190281,-122.942327,,,
49.2075708,-122.9297616,,,
49.1906294,-122.9273817,,,2.993231879987211
49.223451,-122.911354,,2.941652920747928,
49.208204,-122.924443,,,
49.1998502,-122.913368,,,
49.2011661,-122.9093929,,,
49.195266,-122.9217581,,,
49.195266,-122.9217581,,,
49.1906294,-122.9273817,,,2.993231879987211
49.202034,-122.909216,,,
49.213722,-122.922687,,,
49.205012,-122.927902,,,
49.218002,-122.90462,,,
49.1984289,-122.9210428,,,
49.204202,-122.907547,,,
49.1997071,-122.9537315,,,2.9104440582516617
49.229594,-122.902221,,2.5066267368308974,
49.208695,-122.906211,,,
49.2126966,-122.9228181,,,
49.2011661,-122.9093929,,,
49.224345,-122.8912955,,2.610751815896981,
49.198731,-122.922896,,,
49.2011661,-122.9093929,,,
49.1994295,-122.9192707,,,
49.207887,-122.921632,,,
49.2011661,-122.9093929,,,
49.208499,-122.918312,,,
49.2116445,-122.9361928,,,
49.2011661,-122.9093929,,,
49.204202,-122.907547,,,
49.2011661,-122.9093929,,,
49.199778,-122.953514,,,2.917939118962855
49.2124997,-122.89776,,,
49.2234356,-122.8920891,,2.706019230903045,
49.205443,-122.909454,,,
49.1997998,-122.924184,,,
49.203811,-122.921027,,,
49.224345,-122.8912955,,2.610751815896981,
49.223496,-122.900185,,2.7152947855938394,
49.2035128,-122.9090548,,,
49.212181,-122.9368388,,,
49.223494,-122.897361,,2.695436923392026,
49.179232,-122.951335,,,
49.209657,-122.901594,,,
49.2035128,-122.9090548,,,
49.2011661,-122.9093929,,,
49.211068,-122.941599,,,
49.2011661,-122.9093929,,,
49.2118673,-122.919861,,,
49.1941796,-122.9237217,,,
49.23133,-122.897753,,2.369753044805302,
49.203739,-122.922961,,,
49.205148,-122.917175,,,
49.2016163,-122.9152434,,,
49.198731,-122.922896,,,
49.230035,-122.894678,,1.963480149353565,
49.191813,-122.937077,,,
49.198343,-122.914677,,,
49.2151513,-122.9020257,,,
49.218236,-122.8976,,,
49.2149792,-122.8959433,,,
49.3235802,-123.1000369,,2.3616344816660306,1.7049526513279962
49.329737,-122.952318,,,
49.3067139,-123.0664879,,1.248496880040813,1.8847801170900667
49.3254473,-123.1226084,2.4480643962554907,1.1693534276876318,1.7545816822201745
49.35602,-123.10646,,,
49.3306126,-123.0406852,,,1.9974615205232833
49.315906,-123.080869,,0.5799985221798942,1.9959847615522965
49.3306126,-123.0406852,,,1.9974615205232833
49.3392031,-123.1052131,,2.7714772921209088,2.6057952651842284
49.3153183,-122.9741272,,,
49.3127721,-123.0783392,,0.3742695949398092,2.2963519731580804
49.3219839,-123.0733935,,1.408519958552127,2.1212490785452762
49.3238321,-123.1012875,,2.3558003192884174,1.6840225750714348
49.3344937,-123.0384389,,,2.1404980711524955
49.3302048,-123.1205689,2.5884873310006205,1.3519228188294035,2.1177221073199832
49.350148,-123.028037,,,2.0957751643466414
49.3344937,-123.0384389,,,2.1404980711524955
49.306879,-123.066313,,1.2538060068823755,1.867229847423264
49.343666,-123.070518,,,1.4051310040752585
49.323152,-123.051813,,2.6156788999342795,1.7675224163037548
49.3333634,-123.0715011,,2.6327892511480737,1.7381404209349742
49.35278,-123.107774,,,
49.331667,-122.944757,,,
49.335238,-123.073563,,2.793621616146044,1.4105572800859898
49.343599,-123.050174,,,1.1943442662317376
49.354832,-123.094332,,,2.662735597891286
49.314222,-122.978447,,,
49.3391675,-123.1029219,,2.9155483538423637,2.6691561579449763
49.3089744,-123.0670188,,1.1424795766063829,1.7881591528501157
49.330291,-123.1236845,2.364686514621504,1.1387051779608084,2.021370042857572
49.311759,-123.0307774,,,0.991708556378307
49.3425988,-122.9207967,,,2.827998992365648
49.3103751,-123.0340145,,,0.7718537755843748
49.3244996,-123.0692695,,1.800789152558418,2.123854871079803
49.325941,-123.071157,,1.8741637394936148,2.1389673940240868
49.311178,-123.083147,,0.06132882011122176,2.212335884562538
49.33163,-123.10542,,2.6526968938110054,2.028226184825592
49.328947,-123.043497,,,1.899233713269092
49.3226682,-123.1081342,,2.2674361849475977,1.529047503225919
49.3118158,-123.0319158,,,0.9098442889861339
49.3373852,-123.0441421,,,1.7652380672388843
49.332183,-122.942632,,,
49.344515,-123.068877,,,1.3767130888631256
49.3118158,-123.0319158,,,0.9098442889861339
49.329116,-123.079787,,2.045959548157795,2.1956007917594156
49.341872,-123.080322,,,1.8714859050212194
49.361567,-123.099569,,,
49.339762,-123.115595,,2.1870539965266516,2.572721677521727
49.3396872,-123.0382275,,,1.671516600635132
49.340131,-123.116417,,2.1694585081774735,2.552500409305898
49.33984,-123.096968,,,2.4262070031356107
49.3372895,-123.0440183,,,1.7686645955391151
49.3306126,-123.0406852,,,1.9974615205232833
49.3115785,-123.0322828,,,0.8818803115209588
49.328578,-123.1212733,2.527447483325902,1.265363092529339,2.0791156523541026
49.328578,-123.1212733,2.527447483325902,1.265363092529339,2.0791156523541026
49.328578,-123.1212733,2.527447483325902,1.265363092529339,2.0791156523541026
49.328578,-123.1212733,2.527447483325902,1.265363092529339,2.0791156523541026
49.3125586,-123.0319568,,,0.9183134695366446
49.3280015,-123.1205242,2.581215732035659,1.3121885453908237,1.8521000504199816
49.322338,-123.069957,,1.5732890985650447,2.193237480776285
49.3104413,-123.079679,,0.2103114885964049,2.201159989859136
49.3297345,-123.0730848,,2.2135174903886132,1.9992454067627308
49.3127721,-123.0783392,,0.3742695949398092,2.2963519731580804
49.3307311,-123.1232354,2.4025149984196643,1.185776404566188,2.039411088539594
49.355112,-123.103494,,,
49.338133,-123.074378,,,1.4544068834146486
49.3307311,-123.1232354,2.4025149984196643,1.185776404566188,2.039411088539594
49.3206126,-122.9473551,,,
49.355112,-123.103494,,,
49.343781,-123.048041,,,1.2367165386600922
49.311759,-123.0307774,,,0.991708556378307
49.3104413,-123.079679,,0.2103114885964049,2.201159989859136
49.309239,-123.0778223,,0.38282008367617143,2.414722543023369
49.3306126,-123.0406852,,,1.9974615205232833
49.3306126,-123.0406852,,,1.9974615205232833
49.330291,-123.1236845,2.364686514621504,1.1387051779608084,2.021370042857572
49.333393,-123.044337,,,1.9301197351866286
49.313394,-122.949037,,,
49.316156,-122.945188,,,
49.3147289,-123.0862734,,0.5141338845149114,2.3212851436079913
49.344437,-123.076809,,,1.7704732512066423
49.3105643,-123.0345572,,,0.7299058177134229
49.3118158,-123.0319158,,,0.9098442889861339
49.328051,-123.074278,,2.0089052166612356,2.0306776224277674
49.312888,-123.073899,,0.6670141673438307,2.182611302274865
